CVE,Published,Modified,Status
CVE-2013-6184,2014-01-02T14:59:03.690,2023-11-07T02:17:01.447,Rejected
CVE-2013-6151,2015-04-10T19:59:00.123,2023-11-07T02:16:57.990,Rejected
CVE-2013-6147,2015-04-10T19:59:00.110,2023-11-07T02:16:56.973,Rejected
CVE-2013-6126,2015-01-05T02:59:00.107,2023-11-07T02:16:56.187,Rejected
CVE-2013-0049,2017-05-11T14:29:24.357,2023-11-07T02:13:38.987,Rejected
CVE-2013-0032,2017-05-11T14:29:23.967,2023-11-07T02:13:35.113,Rejected
CVE-2013-0065,2017-05-11T14:29:24.793,2023-11-07T02:13:42.640,Rejected
CVE-2013-0053,2017-05-11T14:29:24.450,2023-11-07T02:13:39.950,Rejected
CVE-2013-0012,2017-05-11T14:29:23.857,2023-11-07T02:13:33.777,Rejected
CVE-2013-0045,2017-05-11T14:29:24.263,2023-11-07T02:13:38.073,Rejected
CVE-2013-0069,2017-05-11T14:29:24.903,2023-11-07T02:13:43.590,Rejected
CVE-2013-0068,2017-05-11T14:29:24.873,2023-11-07T02:13:43.310,Rejected
CVE-2013-0044,2017-05-11T14:29:24.230,2023-11-07T02:13:37.850,Rejected
CVE-2013-0052,2017-05-11T14:29:24.417,2023-11-07T02:13:39.727,Rejected
CVE-2013-0072,2017-05-11T14:29:24.980,2023-11-07T02:13:44.277,Rejected
CVE-2013-0064,2017-05-11T14:29:24.777,2023-11-07T02:13:42.420,Rejected
CVE-2013-0033,2017-05-11T14:29:23.997,2023-11-07T02:13:35.357,Rejected
CVE-2013-0048,2017-05-11T14:29:24.327,2023-11-07T02:13:38.770,Rejected
CVE-2013-0055,2017-05-11T14:29:24.497,2023-11-07T02:13:40.430,Rejected
CVE-2013-0014,2017-05-11T14:29:23.870,2023-11-07T02:13:34.020,Rejected
CVE-2013-0043,2017-05-11T14:29:24.217,2023-11-07T02:13:37.630,Rejected
CVE-2013-0038,2017-05-11T14:29:24.107,2023-11-07T02:13:36.510,Rejected
CVE-2013-0059,2017-05-11T14:29:24.590,2023-11-07T02:13:41.320,Rejected
CVE-2013-0034,2017-05-11T14:29:24.013,2023-11-07T02:13:35.590,Rejected
CVE-2013-0063,2017-05-11T14:29:24.747,2023-11-07T02:13:42.190,Rejected
CVE-2013-0062,2017-05-11T14:29:24.717,2023-11-07T02:13:41.977,Rejected
CVE-2013-0035,2017-05-11T14:29:24.027,2023-11-07T02:13:35.807,Rejected
CVE-2013-0058,2017-05-11T14:29:24.560,2023-11-07T02:13:41.093,Rejected
CVE-2013-0097,2017-05-11T14:29:24.997,2023-11-07T02:13:44.663,Rejected
CVE-2013-0039,2017-05-11T14:29:24.120,2023-11-07T02:13:36.737,Rejected
CVE-2013-0042,2017-05-11T14:29:24.183,2023-11-07T02:13:37.407,Rejected
CVE-2013-0054,2017-05-11T14:29:24.467,2023-11-07T02:13:40.177,Rejected
CVE-2013-0041,2017-05-11T14:29:24.167,2023-11-07T02:13:37.180,Rejected
CVE-2013-0016,2017-05-11T14:29:23.903,2023-11-07T02:13:34.277,Rejected
CVE-2013-0057,2017-05-11T14:29:24.527,2023-11-07T02:13:40.870,Rejected
CVE-2013-0098,2017-05-11T14:29:25.027,2023-11-07T02:13:44.883,Rejected
CVE-2013-0061,2017-05-11T14:29:24.700,2023-11-07T02:13:41.763,Rejected
CVE-2013-0036,2017-05-11T14:29:24.060,2023-11-07T02:13:36.033,Rejected
CVE-2013-0037,2017-05-11T14:29:24.077,2023-11-07T02:13:36.280,Rejected
CVE-2013-0060,2017-05-11T14:29:24.607,2023-11-07T02:13:41.550,Rejected
CVE-2013-0099,2017-05-11T14:29:25.060,2023-11-07T02:13:45.113,Rejected
CVE-2013-0056,2017-05-11T14:29:24.513,2023-11-07T02:13:40.653,Rejected
CVE-2013-0017,2017-05-11T14:29:23.917,2023-11-07T02:13:34.503,Rejected
CVE-2013-0040,2017-05-11T14:29:24.137,2023-11-07T02:13:36.963,Rejected
CVE-2013-0071,2017-05-11T14:29:24.950,2023-11-07T02:13:44.030,Rejected
CVE-2013-0067,2017-05-11T14:29:24.840,2023-11-07T02:13:43.080,Rejected
CVE-2013-0047,2017-05-11T14:29:24.310,2023-11-07T02:13:38.550,Rejected
CVE-2013-0051,2017-05-11T14:29:24.403,2023-11-07T02:13:39.500,Rejected
CVE-2013-0050,2017-05-11T14:29:24.370,2023-11-07T02:13:39.220,Rejected
CVE-2013-0046,2017-05-11T14:29:24.277,2023-11-07T02:13:38.327,Rejected
CVE-2013-0031,2017-05-11T14:29:23.950,2023-11-07T02:13:34.887,Rejected
CVE-2013-0066,2017-05-11T14:29:24.827,2023-11-07T02:13:42.863,Rejected
CVE-2013-0070,2017-05-11T14:29:24.917,2023-11-07T02:13:43.807,Rejected
CVE-2013-4417,2013-12-02T22:55:23.943,2023-11-07T02:16:16.623,Rejected
CVE-2013-4456,2022-06-30T21:15:09.753,2023-11-07T02:16:18.060,Rejected
CVE-2013-4493,2022-06-30T21:15:09.847,2023-11-07T02:16:19.213,Rejected
CVE-2013-4464,2022-06-30T21:15:09.800,2023-11-07T02:16:18.457,Rejected
CVE-2013-4448,2020-02-11T18:15:15.963,2023-11-07T02:16:17.613,Rejected
CVE-2013-4403,2013-12-19T22:55:04.103,2023-11-07T02:16:16.243,Rejected
CVE-2013-4443,2013-10-24T10:53:09.630,2023-11-07T02:16:17.353,Rejected
CVE-2013-4418,2013-12-19T22:55:04.210,2023-11-07T02:16:16.930,Rejected
CVE-2013-2517,2017-05-11T14:29:25.543,2023-11-07T02:15:03.533,Rejected
CVE-2013-2518,2017-05-11T14:29:25.577,2023-11-07T02:15:03.880,Rejected
CVE-2013-7124,2017-05-11T14:29:32.527,2023-11-07T02:17:55.157,Rejected
CVE-2013-7165,2017-05-11T14:29:32.777,2023-11-07T02:17:57.143,Rejected
CVE-2013-7145,2017-05-11T14:29:32.623,2023-11-07T02:17:55.987,Rejected
CVE-2013-7169,2017-05-11T14:29:32.887,2023-11-07T02:17:58.083,Rejected
CVE-2013-7168,2017-05-11T14:29:32.857,2023-11-07T02:17:57.850,Rejected
CVE-2013-7164,2017-05-11T14:29:32.747,2023-11-07T02:17:56.917,Rejected
CVE-2013-7125,2017-05-11T14:29:32.560,2023-11-07T02:17:55.417,Rejected
CVE-2013-7109,2020-02-20T17:15:12.387,2023-11-07T02:17:52.973,Rejected
CVE-2013-7148,2017-05-11T14:29:32.717,2023-11-07T02:17:56.677,Rejected
CVE-2013-7118,2017-05-11T14:29:32.340,2023-11-07T02:17:53.740,Rejected
CVE-2013-7122,2017-05-11T14:29:32.467,2023-11-07T02:17:54.703,Rejected
CVE-2013-7123,2017-05-11T14:29:32.497,2023-11-07T02:17:54.930,Rejected
CVE-2013-7119,2017-05-11T14:29:32.373,2023-11-07T02:17:53.977,Rejected
CVE-2013-7115,2017-05-11T14:29:32.247,2023-11-07T02:17:53.053,Rejected
CVE-2013-7116,2017-05-11T14:29:32.277,2023-11-07T02:17:53.263,Rejected
CVE-2013-7120,2017-05-11T14:29:32.403,2023-11-07T02:17:54.207,Rejected
CVE-2013-7121,2017-05-11T14:29:32.437,2023-11-07T02:17:54.470,Rejected
CVE-2013-7117,2017-05-11T14:29:32.310,2023-11-07T02:17:53.500,Rejected
CVE-2013-7167,2017-05-11T14:29:32.827,2023-11-07T02:17:57.620,Rejected
CVE-2013-7126,2017-05-11T14:29:32.590,2023-11-07T02:17:55.650,Rejected
CVE-2013-7147,2017-05-11T14:29:32.687,2023-11-07T02:17:56.437,Rejected
CVE-2013-7146,2017-05-11T14:29:32.653,2023-11-07T02:17:56.197,Rejected
CVE-2013-7166,2017-05-11T14:29:32.793,2023-11-07T02:17:57.367,Rejected
CVE-2013-1072,2017-05-11T14:29:25.167,2023-11-07T02:14:38.823,Rejected
CVE-2013-1073,2017-05-11T14:29:25.200,2023-11-07T02:14:39.037,Rejected
CVE-2013-1074,2017-05-11T14:29:25.230,2023-11-07T02:14:39.280,Rejected
CVE-2013-1075,2017-05-11T14:29:25.247,2023-11-07T02:14:39.543,Rejected
CVE-2013-1076,2017-05-11T14:29:25.277,2023-11-07T02:14:39.760,Rejected
CVE-2013-1099,2017-05-11T14:29:25.327,2023-11-07T02:14:40.323,Rejected
CVE-2013-1077,2017-05-11T14:29:25.293,2023-11-07T02:14:39.970,Rejected
CVE-2013-1071,2017-05-11T14:29:25.153,2023-11-07T02:14:38.600,Rejected
CVE-2013-3521,2017-05-11T14:29:25.827,2023-11-07T02:15:58.200,Rejected
CVE-2013-3550,2013-12-01T17:55:05.023,2023-11-07T02:15:58.690,Rejected
CVE-2013-3544,2013-08-09T19:55:06.917,2023-11-07T02:15:58.660,Rejected
CVE-2013-3130,2013-05-30T14:55:01.193,2023-11-07T02:15:51.653,Rejected
CVE-2013-3170,2017-05-11T14:29:25.730,2023-11-07T02:15:53.007,Rejected
CVE-2013-3177,2017-05-11T14:29:25.777,2023-11-07T02:15:53.523,Rejected
CVE-2013-3176,2017-05-11T14:29:25.747,2023-11-07T02:15:53.297,Rejected
CVE-2013-3135,2017-05-11T14:29:25.637,2023-11-07T02:15:51.907,Rejected
CVE-2013-3165,2017-05-11T14:29:25.653,2023-11-07T02:15:52.320,Rejected
CVE-2013-3169,2017-05-11T14:29:25.700,2023-11-07T02:15:52.763,Rejected
CVE-2013-3168,2017-05-11T14:29:25.683,2023-11-07T02:15:52.550,Rejected
CVE-2013-5089,2017-05-11T14:29:27.293,2023-11-07T02:16:34.240,Rejected
CVE-2013-5066,2017-05-11T14:29:26.387,2023-11-07T02:16:28.657,Rejected
CVE-2013-5070,2017-05-11T14:29:26.480,2023-11-07T02:16:29.667,Rejected
CVE-2013-5085,2017-05-11T14:29:27.183,2023-11-07T02:16:33.153,Rejected
CVE-2013-5050,2017-05-11T14:29:26.217,2023-11-07T02:16:26.707,Rejected
CVE-2013-5084,2017-05-11T14:29:27.153,2023-11-07T02:16:32.907,Rejected
CVE-2013-5071,2017-05-11T14:29:26.513,2023-11-07T02:16:29.900,Rejected
CVE-2013-5088,2017-05-11T14:29:27.263,2023-11-07T02:16:34.003,Rejected
CVE-2013-5067,2017-05-11T14:29:26.420,2023-11-07T02:16:28.883,Rejected
CVE-2013-5083,2017-05-11T14:29:27.123,2023-11-07T02:16:32.650,Rejected
CVE-2013-5060,2017-05-11T14:29:26.277,2023-11-07T02:16:27.490,Rejected
CVE-2013-5076,2017-05-11T14:29:26.933,2023-11-07T02:16:30.937,Rejected
CVE-2013-5077,2017-05-11T14:29:26.967,2023-11-07T02:16:31.203,Rejected
CVE-2013-5061,2017-05-11T14:29:26.310,2023-11-07T02:16:27.703,Rejected
CVE-2013-5041,2017-05-11T14:29:26.137,2023-11-07T02:16:25.973,Rejected
CVE-2013-5082,2017-05-11T14:29:27.107,2023-11-07T02:16:32.407,Rejected
CVE-2013-5078,2017-05-11T14:29:26.997,2023-11-07T02:16:31.450,Rejected
CVE-2013-5081,2017-05-11T14:29:27.077,2023-11-07T02:16:32.170,Rejected
CVE-2013-5074,2017-05-11T14:29:26.873,2023-11-07T02:16:30.447,Rejected
CVE-2013-5062,2017-05-11T14:29:26.327,2023-11-07T02:16:27.937,Rejected
CVE-2013-5063,2017-05-11T14:29:26.340,2023-11-07T02:16:28.170,Rejected
CVE-2013-5075,2017-05-11T14:29:26.903,2023-11-07T02:16:30.683,Rejected
CVE-2013-5080,2017-05-11T14:29:27.043,2023-11-07T02:16:31.930,Rejected
CVE-2013-5079,2017-05-11T14:29:27.013,2023-11-07T02:16:31.690,Rejected
CVE-2013-5055,2017-05-11T14:29:26.263,2023-11-07T02:16:27.220,Rejected
CVE-2013-5043,2017-05-11T14:29:26.170,2023-11-07T02:16:26.197,Rejected
CVE-2013-5064,2017-05-11T14:29:26.373,2023-11-07T02:16:28.417,Rejected
CVE-2013-5044,2017-05-11T14:29:26.183,2023-11-07T02:16:26.437,Rejected
CVE-2013-5068,2017-05-11T14:29:26.450,2023-11-07T02:16:29.117,Rejected
CVE-2013-5087,2017-05-11T14:29:27.230,2023-11-07T02:16:33.750,Rejected
CVE-2013-5069,2017-05-11T14:29:26.467,2023-11-07T02:16:29.410,Rejected
CVE-2013-5086,2017-05-11T14:29:27.217,2023-11-07T02:16:33.413,Rejected
CVE-2013-5090,2017-05-11T14:29:27.327,2023-11-07T02:16:34.500,Rejected
CVE-2013-5053,2017-05-11T14:29:26.230,2023-11-07T02:16:26.960,Rejected
CVE-2013-5073,2017-05-11T14:29:26.527,2023-11-07T02:16:30.180,Rejected
CVE-2013-1433,2017-05-11T14:29:25.480,2023-11-07T02:14:44.213,Rejected
CVE-2012-1501,2012-12-11T12:18:36.310,2023-11-07T02:10:15.573,Rejected
CVE-2012-1587,2012-08-27T23:55:01.553,2023-11-07T02:10:16.400,Rejected
CVE-2012-1544,2012-03-09T11:55:01.147,2023-11-07T02:10:15.970,Rejected
CVE-2012-1534,2012-08-21T23:55:00.717,2023-11-07T02:10:15.883,Rejected
CVE-2012-3033,2017-03-15T18:59:00.263,2023-11-07T02:11:29.603,Rejected
CVE-2012-3029,2017-03-15T18:59:00.230,2023-11-07T02:11:29.327,Rejected
CVE-2012-3042,2017-03-15T18:59:00.323,2023-11-07T02:11:30.130,Rejected
CVE-2012-3036,2017-03-15T18:59:00.293,2023-11-07T02:11:29.833,Rejected
CVE-2012-3027,2017-03-15T18:59:00.200,2023-11-07T02:11:29.010,Rejected
CVE-2012-5189,2013-02-11T11:55:04.047,2023-11-07T02:12:28.973,Rejected
CVE-2012-5596,2012-12-05T11:57:16.727,2023-11-07T02:12:36.150,Rejected
CVE-2012-5579,2012-12-03T12:49:42.567,2023-11-07T02:12:34.930,Rejected
CVE-2012-5555,2020-11-05T22:15:12.767,2023-11-07T02:12:34.460,Rejected
CVE-2012-5597,2012-12-05T11:57:17.070,2023-11-07T02:12:36.380,Rejected
CVE-2012-5528,2020-11-05T22:15:12.687,2023-11-07T02:12:33.483,Rejected
CVE-2012-5592,2012-12-05T11:57:15.337,2023-11-07T02:12:35.280,Rejected
CVE-2012-5593,2012-12-05T11:57:15.693,2023-11-07T02:12:35.503,Rejected
CVE-2012-5546,2014-02-10T23:55:04.823,2023-11-07T02:12:34.130,Rejected
CVE-2012-5594,2012-12-05T11:57:16.023,2023-11-07T02:12:35.720,Rejected
CVE-2012-5598,2012-12-05T11:57:17.430,2023-11-07T02:12:36.600,Rejected
CVE-2012-5599,2012-12-05T11:57:17.773,2023-11-07T02:12:36.810,Rejected
CVE-2012-5595,2012-12-05T11:57:16.383,2023-11-07T02:12:35.937,Rejected
CVE-2012-3415,2014-04-27T22:55:05.723,2023-11-07T02:11:34.210,Rejected
CVE-2012-3439,2012-11-17T19:55:01.393,2023-11-07T02:11:34.987,Rejected
CVE-2012-4509,2021-07-09T12:15:07.587,2023-11-07T02:11:53.040,Rejected
CVE-2012-4521,2012-11-11T13:00:51.650,2023-11-07T02:11:53.350,Rejected
CVE-2012-2497,2013-10-02T16:55:05.607,2023-11-07T02:10:34.120,Rejected
CVE-2012-2412,2020-02-17T22:15:11.297,2023-11-07T02:10:33.713,Rejected
CVE-2012-2456,2017-11-13T15:29:00.210,2023-11-07T02:10:34.000,Rejected
CVE-2012-0166,2017-05-11T14:29:17.230,2023-11-07T02:09:55.147,Rejected
CVE-2012-0140,2017-05-11T14:29:17.167,2023-11-07T02:09:54.500,Rejected
CVE-2012-0139,2017-05-11T14:29:17.137,2023-11-07T02:09:54.240,Rejected
CVE-2012-0153,2017-05-11T14:29:17.217,2023-11-07T02:09:54.813,Rejected
CVE-2012-6482,2020-07-10T15:15:10.763,2023-11-07T02:13:25.537,Rejected
CVE-2012-6416,2017-05-11T14:29:23.700,2023-11-07T02:13:21.730,Rejected
CVE-2012-6477,2020-07-10T15:15:10.387,2023-11-07T02:13:24.400,Rejected
CVE-2012-6420,2017-05-11T14:29:23.793,2023-11-07T02:13:22.650,Rejected
CVE-2012-6421,2017-05-11T14:29:23.827,2023-11-07T02:13:22.873,Rejected
CVE-2012-6476,2020-07-10T15:15:10.230,2023-11-07T02:13:24.103,Rejected
CVE-2012-6417,2017-05-11T14:29:23.730,2023-11-07T02:13:21.947,Rejected
CVE-2012-6401,2017-05-11T14:29:23.340,2023-11-07T02:13:18.250,Rejected
CVE-2012-6483,2020-07-10T15:15:10.823,2023-11-07T02:13:25.760,Rejected
CVE-2012-6488,2020-07-10T15:15:11.167,2023-11-07T02:13:26.847,Rejected
CVE-2012-6484,2020-07-10T15:15:10.903,2023-11-07T02:13:25.980,Rejected
CVE-2012-6492,2020-07-10T15:15:11.480,2023-11-07T02:13:27.710,Rejected
CVE-2012-6406,2017-05-11T14:29:23.480,2023-11-07T02:13:19.470,Rejected
CVE-2012-6410,2017-05-11T14:29:23.577,2023-11-07T02:13:20.380,Rejected
CVE-2012-6411,2017-05-11T14:29:23.590,2023-11-07T02:13:20.607,Rejected
CVE-2012-6407,2017-05-11T14:29:23.497,2023-11-07T02:13:19.683,Rejected
CVE-2012-6485,2020-07-10T15:15:10.967,2023-11-07T02:13:26.193,Rejected
CVE-2012-6489,2020-07-10T15:15:11.247,2023-11-07T02:13:27.060,Rejected
CVE-2012-6408,2017-05-11T14:29:23.527,2023-11-07T02:13:19.907,Rejected
CVE-2012-6473,2020-07-10T15:15:09.933,2023-11-07T02:13:23.437,Rejected
CVE-2012-6412,2017-05-11T14:29:23.620,2023-11-07T02:13:20.827,Rejected
CVE-2012-6404,2017-05-11T14:29:23.417,2023-11-07T02:13:19.033,Rejected
CVE-2012-6490,2020-07-10T15:15:11.323,2023-11-07T02:13:27.283,Rejected
CVE-2012-6486,2020-07-10T15:15:11.043,2023-11-07T02:13:26.413,Rejected
CVE-2012-6487,2020-07-10T15:15:11.107,2023-11-07T02:13:26.630,Rejected
CVE-2012-6491,2020-07-10T15:15:11.387,2023-11-07T02:13:27.500,Rejected
CVE-2012-6405,2017-05-11T14:29:23.450,2023-11-07T02:13:19.243,Rejected
CVE-2012-6413,2017-05-11T14:29:23.637,2023-11-07T02:13:21.047,Rejected
CVE-2012-6409,2017-05-11T14:29:23.543,2023-11-07T02:13:20.133,Rejected
CVE-2012-6414,2017-05-11T14:29:23.653,2023-11-07T02:13:21.287,Rejected
CVE-2012-6402,2017-05-11T14:29:23.370,2023-11-07T02:13:18.587,Rejected
CVE-2012-6479,2020-07-10T15:15:10.573,2023-11-07T02:13:24.847,Rejected
CVE-2012-6480,2020-07-10T15:15:10.637,2023-11-07T02:13:25.060,Rejected
CVE-2012-6418,2017-05-11T14:29:23.747,2023-11-07T02:13:22.167,Rejected
CVE-2012-6475,2020-07-10T15:15:10.073,2023-11-07T02:13:23.880,Rejected
CVE-2012-6474,2020-07-10T15:15:10.013,2023-11-07T02:13:23.663,Rejected
CVE-2012-6419,2017-05-11T14:29:23.777,2023-11-07T02:13:22.427,Rejected
CVE-2012-6481,2020-07-10T15:15:10.700,2023-11-07T02:13:25.317,Rejected
CVE-2012-6478,2020-07-10T15:15:10.497,2023-11-07T02:13:24.623,Rejected
CVE-2012-6403,2017-05-11T14:29:23.403,2023-11-07T02:13:18.817,Rejected
CVE-2012-6415,2017-05-11T14:29:23.683,2023-11-07T02:13:21.513,Rejected
CVE-2012-4128,2017-05-11T14:29:18.497,2023-11-07T02:11:45.633,Rejected
CVE-2012-4169,2017-05-11T14:29:18.747,2023-11-07T02:11:48.313,Rejected
CVE-2012-4124,2017-05-11T14:29:18.387,2023-11-07T02:11:44.700,Rejected
CVE-2012-4132,2017-05-11T14:29:18.573,2023-11-07T02:11:46.310,Rejected
CVE-2012-4133,2017-05-11T14:29:18.590,2023-11-07T02:11:46.527,Rejected
CVE-2012-4125,2017-05-11T14:29:18.403,2023-11-07T02:11:44.917,Rejected
CVE-2012-4129,2017-05-11T14:29:18.513,2023-11-07T02:11:45.860,Rejected
CVE-2012-4118,2017-05-11T14:29:18.263,2023-11-07T02:11:43.710,Rejected
CVE-2012-4134,2017-05-11T14:29:18.620,2023-11-07T02:11:46.743,Rejected
CVE-2012-4138,2017-05-11T14:29:18.667,2023-11-07T02:11:47.197,Rejected
CVE-2012-4139,2017-05-11T14:29:18.700,2023-11-07T02:11:47.413,Rejected
CVE-2012-4123,2017-05-11T14:29:18.357,2023-11-07T02:11:44.487,Rejected
CVE-2012-4119,2017-05-11T14:29:18.293,2023-11-07T02:11:43.920,Rejected
CVE-2012-4120,2017-05-11T14:29:18.323,2023-11-07T02:11:44.200,Rejected
CVE-2012-4100,2017-05-11T14:29:18.217,2023-11-07T02:11:43.193,Rejected
CVE-2012-4140,2017-05-11T14:29:18.717,2023-11-07T02:11:47.633,Rejected
CVE-2012-4101,2017-05-11T14:29:18.247,2023-11-07T02:11:43.400,Rejected
CVE-2012-4137,2017-05-11T14:29:18.637,2023-11-07T02:11:46.977,Rejected
CVE-2012-4130,2017-05-11T14:29:18.543,2023-11-07T02:11:46.077,Rejected
CVE-2012-4126,2017-05-11T14:29:18.433,2023-11-07T02:11:45.190,Rejected
CVE-2012-4127,2017-05-11T14:29:18.467,2023-11-07T02:11:45.410,Rejected
CVE-2012-4166,2012-08-21T23:55:01.483,2023-11-07T02:11:48.030,Rejected
CVE-2012-5847,2017-05-11T14:29:19.980,2023-11-07T02:12:43.630,Rejected
CVE-2012-5831,2017-05-11T14:29:19.840,2023-11-07T02:12:42.050,Rejected
CVE-2012-5846,2017-05-11T14:29:19.950,2023-11-07T02:12:43.430,Rejected
CVE-2012-5834,2017-05-11T14:29:19.887,2023-11-07T02:12:42.600,Rejected
CVE-2012-5845,2017-05-11T14:29:19.933,2023-11-07T02:12:43.220,Rejected
CVE-2012-5832,2017-05-11T14:29:19.870,2023-11-07T02:12:42.357,Rejected
CVE-2012-5848,2017-05-11T14:29:19.997,2023-11-07T02:12:43.840,Rejected
CVE-2012-5844,2017-05-11T14:29:19.917,2023-11-07T02:12:42.997,Rejected
CVE-2012-3379,2012-08-31T18:55:02.933,2023-11-07T02:11:33.580,Rejected
CVE-2012-3977,2012-10-09T11:13:09.690,2023-11-07T02:11:41.997,Rejected
CVE-2012-5282,2017-05-11T14:29:19.607,2023-11-07T02:12:30.153,Rejected
CVE-2012-5236,2020-02-20T19:15:11.003,2023-11-07T02:12:29.503,Rejected
CVE-2012-5283,2017-05-11T14:29:19.620,2023-11-07T02:12:30.403,Rejected
CVE-2012-5284,2017-05-11T14:29:19.653,2023-11-07T02:12:30.620,Rejected
CVE-2012-5239,2012-10-03T21:55:00.907,2023-11-07T02:12:29.553,Rejected
CVE-2012-5281,2017-05-11T14:29:19.573,2023-11-07T02:12:29.887,Rejected
CVE-2012-1609,2021-07-09T13:15:07.560,2023-11-07T02:10:16.810,Rejected
CVE-2012-1619,2017-05-16T20:29:00.220,2023-11-07T02:10:17.320,Rejected
CVE-2012-1869,2017-05-11T14:29:17.527,2023-11-07T02:10:20.837,Rejected
CVE-2012-1883,2017-05-11T14:29:17.557,2023-11-07T02:10:21.420,Rejected
CVE-2012-1884,2017-05-11T14:29:17.590,2023-11-07T02:10:21.647,Rejected
CVE-2012-1871,2017-05-11T14:29:17.543,2023-11-07T02:10:21.070,Rejected
CVE-2012-5637,2017-07-21T19:29:00.397,2023-11-07T02:12:38.633,Rejected
CVE-2012-5601,2012-12-05T11:57:18.490,2023-11-07T02:12:37.253,Rejected
CVE-2012-5682,2017-05-11T14:29:19.700,2023-11-07T02:12:39.950,Rejected
CVE-2012-5600,2012-12-05T11:57:18.133,2023-11-07T02:12:37.030,Rejected
CVE-2012-5661,2013-02-01T20:55:02.083,2023-11-07T02:12:39.070,Rejected
CVE-2012-5620,2019-12-10T19:15:14.193,2023-11-07T02:12:37.963,Rejected
CVE-2012-5681,2017-05-11T14:29:19.667,2023-11-07T02:12:39.730,Rejected
CVE-2012-5602,2012-12-05T11:57:18.883,2023-11-07T02:12:37.483,Rejected
CVE-2012-5664,2012-12-26T20:55:01.597,2023-11-07T02:12:39.333,Rejected
CVE-2012-5632,2021-07-09T12:15:07.620,2023-11-07T02:12:38.370,Rejected
CVE-2012-3784,2023-09-14T19:15:30.787,2023-11-07T02:11:40.817,Rejected
CVE-2012-3771,2023-09-14T19:15:26.987,2023-11-07T02:11:40.430,Rejected
CVE-2012-3788,2023-09-14T19:15:33.067,2023-11-07T02:11:40.940,Rejected
CVE-2012-3767,2023-09-14T19:15:26.567,2023-11-07T02:11:40.320,Rejected
CVE-2012-3766,2023-09-14T19:15:26.477,2023-11-07T02:11:40.290,Rejected
CVE-2012-3770,2023-09-14T19:15:26.873,2023-11-07T02:11:40.403,Rejected
CVE-2012-3785,2023-09-14T19:15:30.877,2023-11-07T02:11:40.840,Rejected
CVE-2012-3777,2023-09-14T19:15:29.953,2023-11-07T02:11:40.630,Rejected
CVE-2012-3761,2023-09-14T19:15:24.637,2023-11-07T02:11:40.150,Rejected
CVE-2012-3782,2023-09-14T19:15:30.567,2023-11-07T02:11:40.763,Rejected
CVE-2012-3717,2023-09-14T19:15:24.177,2023-11-07T02:11:39.753,Rejected
CVE-2012-3783,2023-09-14T19:15:30.690,2023-11-07T02:11:40.787,Rejected
CVE-2012-3760,2023-09-14T19:15:24.470,2023-11-07T02:11:40.123,Rejected
CVE-2012-3776,2023-09-14T19:15:29.770,2023-11-07T02:11:40.600,Rejected
CVE-2012-3759,2023-09-14T19:15:24.307,2023-11-07T02:11:40.073,Rejected
CVE-2012-3763,2023-09-14T19:15:24.993,2023-11-07T02:11:40.203,Rejected
CVE-2012-3775,2023-09-14T19:15:29.657,2023-11-07T02:11:40.570,Rejected
CVE-2012-3780,2023-09-14T19:15:30.383,2023-11-07T02:11:40.710,Rejected
CVE-2012-3779,2023-09-14T19:15:30.290,2023-11-07T02:11:40.683,Rejected
CVE-2012-3778,2023-09-14T19:15:30.190,2023-11-07T02:11:40.657,Rejected
CVE-2012-3781,2023-09-14T19:15:30.477,2023-11-07T02:11:40.733,Rejected
CVE-2012-3774,2023-09-14T19:15:29.370,2023-11-07T02:11:40.540,Rejected
CVE-2012-3762,2023-09-14T19:15:24.750,2023-11-07T02:11:40.180,Rejected
CVE-2012-3769,2023-09-14T19:15:26.770,2023-11-07T02:11:40.373,Rejected
CVE-2012-3786,2023-09-14T19:15:31.000,2023-11-07T02:11:40.877,Rejected
CVE-2012-3765,2023-09-14T19:15:26.347,2023-11-07T02:11:40.263,Rejected
CVE-2012-3773,2023-09-14T19:15:28.450,2023-11-07T02:11:40.507,Rejected
CVE-2012-3772,2023-09-14T19:15:27.270,2023-11-07T02:11:40.467,Rejected
CVE-2012-3764,2023-09-14T19:15:25.317,2023-11-07T02:11:40.233,Rejected
CVE-2012-3768,2023-09-14T19:15:26.663,2023-11-07T02:11:40.347,Rejected
CVE-2012-3787,2023-09-14T19:15:32.107,2023-11-07T02:11:40.910,Rejected
CVE-2012-0832,2021-07-09T13:15:07.527,2023-11-07T02:10:03.557,Rejected
CVE-2012-0816,2021-07-09T13:15:07.490,2023-11-07T02:10:03.043,Rejected
CVE-2012-6363,2017-05-11T14:29:23.200,2023-11-07T02:13:16.873,Rejected
CVE-2012-6362,2017-05-11T14:29:23.167,2023-11-07T02:13:16.650,Rejected
CVE-2012-6315,2013-01-23T01:55:00.730,2023-11-07T02:13:15.967,Rejected
CVE-2012-6365,2017-05-11T14:29:23.247,2023-11-07T02:13:17.307,Rejected
CVE-2012-6328,2017-05-11T14:29:23.137,2023-11-07T02:13:16.240,Rejected
CVE-2012-6368,2017-05-11T14:29:23.323,2023-11-07T02:13:17.970,Rejected
CVE-2012-6364,2017-05-11T14:29:23.217,2023-11-07T02:13:17.090,Rejected
CVE-2012-6367,2017-05-11T14:29:23.293,2023-11-07T02:13:17.750,Rejected
